,SK_ID_CURR,TARGET,EXT_SOURCE_1 EXT_SOURCE_2 EXT_SOURCE_3,PAYMENT_RATE,AMT_ANNUITY,EXT_SOURCE_2^2 EXT_SOURCE_3,EXT_SOURCE_3_x,CNT_DRAWINGS_ATM_CURRENT,NAME_FAMILY_STATUS_Married,CNT_DRAWINGS_CURRENT,NAME_CONTRACT_STATUS_Refused,EXT_SOURCE_1^2 DAYS_BIRTH,DAYS_ID_PUBLISH,CNT_PAYMENT,AMT_CREDIT,CODE_GENDER_M,PAYMENT_DIFF,DPD,NUM_INSTALMENT_NUMBER,AMT_CREDIT_MAX_OVERDUE,AMT_CREDIT_SUM_DEBT,OWN_CAR_AGE,NAME_EDUCATION_TYPE_Higher education,DAYS_EMPLOYED_PERC,REGION_RATING_CLIENT_W_CITY,AMT_GOODS_PRICE,EXT_SOURCE_2 EXT_SOURCE_3^2,EXT_SOURCE_2 EXT_SOURCE_3 DAYS_BIRTH,CNT_INSTALMENT_FUTURE,EXT_SOURCE_1_x,APP_CREDIT_PERC,DAYS_LAST_DUE_1ST_VERSION,OCCUPATION_TYPE_Core staff,AMT_PAYMENT
189997,320300,0.0,0.1108789933441592,0.0360621709194005,32053.5,0.0848430524850533,0.5656079814115492,,True,,False,4382.175968137065,-597,18.0,888840.0,True,1367.679375,0.7083333333333334,10.791666666666666,0.0,39340.28571428572,64.0,False,-0.0455422391113709,2,675000.0,0.1239028900506091,3747.045664077317,9.5,,1.0,-9.0,False,4103.994375
286018,431256,0.0,0.1291234243306363,0.0675530828909759,11911.5,0.1219898974234083,,,True,,False,3603.350189526326,-4017,11.0,176328.0,True,0.0,0.0,4.75,0.0,530925.0,2.0,False,-0.3884109491645929,2,139500.0,0.1360946763748991,3588.07410722494,5.882352941176471,,1.0555555555555556,-1063.0,False,25240.5365625
278384,422539,0.0,0.144585304123579,0.05955,21438.0,0.2549954796391601,0.5154953751603267,,True,,True,2315.540735861407,-4363,36.0,360000.0,True,0.0,0.0,9.4468085106383,0.0,82731.5,8.0,False,-0.0135989010989011,2,360000.0,0.1868974606794843,5278.858276171633,8.92156862745098,0.3987911623886272,0.9604875790149818,-719.6666666666666,False,11628.21255319149
224687,360240,0.0,0.0583800936091308,0.1035978156119498,11610.0,0.0581968616464889,0.5638350489514956,,False,,False,1348.8179547430384,-4179,12.5,112068.0,False,178.57625,0.2222222222222222,7.111111111111111,77.31,50714.357142857145,,False,-0.1431541660249499,2,99000.0,0.1021357743641217,2352.346077738391,6.878048780487805,0.3222841667655696,0.9346216003161696,-651.25,False,8580.995
86655,200571,0.0,0.2226656521764867,0.0293273788733097,42318.0,0.2971564580012054,0.6512602186973006,,False,,False,2677.9821920454096,-3013,9.0,1442952.0,False,0.0,0.0909090909090909,3.4545454545454546,1305.0,148487.25,64.0,True,-0.02736056634459,2,1260000.0,0.2864998590370845,4598.443050160555,4.357142857142857,,1.1535027543952423,-767.0,False,17411.731363636365
30137,134983,0.0,0.1951854225923634,0.0561014321232304,27517.5,0.2440698814361448,0.6092756673894402,,False,,False,5825.821778160587,-4729,24.0,490495.5,False,1594.8605940594057,2.9504950495049505,10.970297029702971,9963.0,0.0,,False,,2,454500.0,0.2349512966770544,8769.088890958747,12.364705882352942,,0.9494703464691826,-209.4,False,12043.720693069306
181407,310255,0.0,0.2363202822832625,0.032258064516129,37237.5,0.2542111721072838,,,True,,False,7527.319042106149,-1230,12.5,1154362.5,True,-2726.9154545454558,0.0,5.666666666666667,,,7.0,False,-0.081897259149844,2,1008000.0,0.196461077072083,6731.463326923374,17.027027027027028,0.6417175924554996,1.1393246074997676,-11.25,False,75332.17090909091
97465,213157,0.0,0.1010832709817458,0.0545068019452377,26883.0,0.1071172793163698,0.3723336657058204,0.8181818181818182,True,0.8181818181818182,False,5059.549441376141,-2982,24.0,493204.5,True,6514.256554054053,1.148648648648649,17.445945945945947,36198.0,9252.0,,False,-0.093270545344068,2,369000.0,0.0743580900191377,3944.037445564235,29.473684210526315,,0.9396454698930784,285.0,False,14725.134729729729
68355,179277,0.0,0.184971354444896,0.0489114961945071,23193.0,0.2414280696654692,0.5531646987710016,,True,0.0,False,3330.504974322236,-1536,9.0,474183.0,False,0.0,0.0,3.142857142857143,0.0,40232.25,,False,-0.1454615384615384,2,391500.0,0.2021508475501604,4750.774993398494,9.615384615384617,,1.227849821518385,87.75,False,33147.25714285715
209101,342359,0.0,0.2101030100237222,0.05,11250.0,0.2460853299193735,0.7001838506835805,,False,,False,5830.17705389624,-4603,22.666666666666668,225000.0,False,106.9906711409396,0.0738255033557047,12.194630872483222,,170762.625,,False,-0.0833150239486751,2,337500.0,0.2906437557854452,9446.34747566948,16.032467532467532,,0.8935853912571996,-1196.111111111111,False,17712.816040268455
156154,281018,0.0,0.0717390092889769,0.0360338202623207,40216.5,0.1418704625159436,0.2405414172860865,,True,,False,1740.7948577868367,-4054,12.0,1116076.5,True,3331.9309090909087,0.6363636363636364,5.636363636363637,,748530.0,25.0,True,-0.2386727887031101,1,913500.0,0.0444355735931735,2132.3555492980404,6.818181818181818,0.3883420776123671,0.9743318696807068,-255.0,True,39556.865454545456
69929,181121,0.0,0.1281130243486429,0.0275,43312.5,0.1156977714660318,0.4135967602644276,,True,,False,3405.9141256740704,-2606,12.0,1575000.0,False,0.0,0.0,2.5,,458566.5,,True,-0.1566968781470292,1,1575000.0,0.0904749161423024,2172.202501583118,8.4,0.5856554952196503,1.0,-84.0,False,10586.17125
286628,431975,0.0,0.0347161639478056,0.03894,26284.5,0.035478186034168,0.1325974952361461,,True,,False,3300.0180441726707,-3784,18.0,675000.0,True,661.764375,4.625,12.5,16761.825,69722.35714285714,18.0,False,-0.1388090986724633,2,675000.0,0.0090946017007083,883.4824843274206,10.4,,1.0,-279.0,True,5931.905624999999
78007,190437,0.0,0.0310040231206633,0.0380783203333689,12829.5,0.080004216800709,0.501075160239048,,False,,False,214.17514346461564,-1520,10.444444444444445,336924.0,True,0.0,0.0,5.289473684210527,0.0,0.0,17.0,False,-0.0493730407523511,3,220500.0,0.1003253653759795,1788.366765398515,4.8604651162790695,0.1548496314468556,0.9880744552368176,-869.2,False,18083.145789473685
160892,286515,0.0,0.0547414579281341,0.0809682804674457,13095.0,0.0877902273069206,,,False,,False,574.3786675517566,-1614,9.0,161730.0,False,0.0,0.0,3.5,,,0.0,False,-0.0683970145928483,2,135000.0,0.1154522206991818,1942.737157143657,5.571428571428571,0.2529493328595055,0.9498371566128576,-212.5,False,7276.3875
292225,438529,0.0,0.0012254149761941,0.0486361079865016,31131.0,0.0002102227678765,0.0278817406488238,,False,,False,2089.7637750420367,-824,6.0,640080.0,False,0.0,0.0,5.5,7077.105,66363.3,1.0,True,-0.1438028687017285,3,450000.0,6.75024754653502e-05,19.748325590787303,6.818181818181818,,0.9016949152542372,-330.0,False,5576.85
197188,328627,0.0,0.0808922891605148,0.0521658960810215,17059.5,0.0777835690898613,,,False,,False,1568.5524049954513,-666,18.0,327024.0,False,-11250.0,0.0,2.0,,0.0,1.0,True,-0.0708756408967527,2,270000.0,0.1086733706651014,2026.2628687803308,12.75,0.3971032646736385,1.0,296.0,True,57016.6875
143064,265877,0.0,0.2485021397532516,0.1186685962373371,29520.0,0.3336722331931535,0.722392890081304,,True,,False,5420.524942054604,-4289,6.0,248760.0,True,1526.689285714286,8.142857142857142,3.857142857142857,0.0,0.0,,False,-0.2250212685509027,2,225000.0,0.3546665483668886,10387.747351032294,2.333333333333333,,0.952793417063664,-1756.0,False,9156.278571428573
246543,385335,0.0,0.0765040481668213,0.0314828571428571,49585.5,0.0921593165981728,0.3622772470384314,,True,,False,2097.321130048083,-3465,6.0,1575000.0,True,0.0,0.0,3.5,7318.575,14835.375,3.0,True,-0.2597793380140421,3,1575000.0,0.06619591827202,2186.082545014022,3.0,0.4186916154449141,0.949852752084284,-337.0,False,20253.6075
157530,282597,0.0,0.0848338841087898,0.0483632598518571,24592.5,0.0979977853287382,0.2866524828090694,,True,,False,2710.518663717635,-1408,12.0,508495.5,False,3109.8515625,1.0625,7.4375,8248.5,21935.80285714285,,False,-0.1004725897920604,1,454500.0,0.0480442803069797,1773.256874200581,6.0,,1.0,-210.0,False,9330.7640625
88463,202709,0.0,0.1726631531151477,0.05,13500.0,0.2233984961089933,0.520897599048938,,True,,False,4655.021183341156,-1692,8.0,270000.0,False,0.0,0.0,5.090909090909091,0.0,211813.5,,False,-0.171601541001651,1,270000.0,0.17769231935089,6198.280522890914,6.071428571428571,,1.0277777777777777,90.0,False,8092.014545454545
87432,201473,0.0,0.1020639942600502,0.11897,53536.5,0.2505135058518201,0.4686596550493113,,True,,False,891.7963292620615,-1241,12.0,450000.0,False,3458.148,1.2,7.2,,,4.0,True,-0.0897423141975922,1,450000.0,0.1605838719204796,3443.924560783703,6.0,0.2978709864870916,1.1512349556521522,-379.0,False,13835.166
8886,110332,0.0,0.0850341413092576,0.0324207011686143,26217.0,0.0236732878957735,0.4596904504249018,,True,,False,13232.53069820528,-3465,24.0,808650.0,True,0.0,0.0,12.5,4209.48,62055.0,14.0,False,-0.1246296761235249,2,675000.0,0.0479542952218734,2077.5062620092995,12.0,0.8151383007317675,1.048043034687442,-638.0,False,9119.30625
68573,179530,0.0,0.0981902125902853,0.0292387624233535,16866.0,0.0525027041830973,0.5442347412142162,,False,,False,7309.827249342949,-3606,21.666666666666668,576837.0,False,261.68014285714287,11.371428571428572,5.885714285714286,6394.5,74947.5,,False,,3,481500.0,0.0919962719853148,3662.0360395283783,5.16,0.5808770701857691,0.9555292448983548,-578.6,False,12571.954714285714
239016,376853,0.0,0.0975299552110091,0.0441868181197181,40752.0,0.0965750220868947,0.6894791426446275,,True,,False,2787.923867725123,-2701,9.0,922266.0,False,0.0,0.0,3.8947368421052633,0.0,5482.285714285715,,False,,2,810000.0,0.1779156319022001,5035.977533540831,5.478260869565218,0.3779593124117383,0.9726215513996286,-102.66666666666669,False,13455.426315789477
172918,300383,0.0,0.0920741022417915,0.0332101447231077,26487.0,0.2957325406518882,0.6397075677637197,,False,,False,511.1257377988056,-4029,10.0,797557.5,True,0.0,0.0,5.5,4874.67,0.0,,True,-0.2861651762230405,1,688500.0,0.278241425633429,4961.050737400516,5.0,0.2116884639482956,0.8247592847317744,-207.0,False,9126.6435
141889,264517,0.0,0.0803471003551316,0.0324142387850718,27085.5,0.1114047922641311,,0.0,True,12.857142857142858,False,1036.034915372773,-696,5.0,835605.0,False,63.43848837209303,0.0,15.348837209302326,,,4.0,True,-0.0557768924302788,2,697500.0,0.1300562239980244,2325.246446702673,5.2,0.3295782450389176,1.0,-327.0,False,17801.46627906977
21804,125403,0.0,0.1793459302314662,0.0425012928410926,41791.5,0.2070979600142119,,,True,,False,5657.248596753535,-2829,9.5,983299.5,False,0.0,0.0,3.2777777777777777,,,,False,,2,904500.0,0.1773238347422983,6458.997954322643,6.090909090909091,0.5395651370233838,0.996909266837596,-265.25,False,6799.29
65175,175584,0.0,0.2212497471186806,0.0989009900990099,44950.5,0.2985415387309266,0.6313545365850379,,False,,False,3537.240600481018,-4118,10.5,454500.0,False,2905.4652127659574,0.5531914893617021,6.276595744680851,0.0,0.0,6.0,True,-0.0823054331864904,2,454500.0,0.2741020865896242,5913.112527144791,5.4,0.5096168121142611,0.9907579484250584,-1491.25,True,17121.037021276596
90548,205125,0.0,0.0609218011082562,0.0376898943196829,12325.5,0.1779289382649975,0.3233112448967859,,True,0.0,False,767.3075839590206,-3575,7.818181818181818,327024.0,True,3830.251829268293,1.6341463414634143,5.158536585365853,6164.82,68575.5,,False,-0.2391322626755234,1,270000.0,0.0775451264215022,2852.49648160349,4.7407407407407405,0.2540031110479056,0.8979299324326161,-1391.4444444444443,False,28111.83530487805
108099,225405,0.0,0.348525715511876,0.06765,24354.0,0.3380044505984769,0.7121551551910698,,True,,False,6100.970352630427,-3551,8.0,360000.0,False,321.9790909090909,3.4545454545454546,4.818181818181818,,0.0,,False,-0.199172870140612,2,360000.0,0.3494001950145151,5931.640495661552,4.9,0.7103727718529967,1.0007137817482217,-845.0,True,4719.714545454545
93137,208151,0.0,0.3265878788272953,0.029236762124909,24588.0,0.3744565856467978,0.7958031328748403,,True,,False,4995.212490333312,-5021,10.0,840996.0,False,0.0,0.0,5.5,0.0,7824.375,,True,-0.0215677844654628,2,702000.0,0.4344193918526214,7618.413125358609,4.545454545454546,0.5982690045703171,1.250016448450556,-2161.0,False,7691.3055
14779,117251,0.0,0.0601887189793412,0.0947378419452887,44883.0,0.0533439635114499,0.633031641417419,,True,,True,1433.7996301413896,-4331,,473760.0,True,,,,7830.0,0.0,,False,-0.0305274971941638,2,450000.0,0.1163270642710416,2455.9770985559635,,0.3275365351052626,,,False,
51310,159411,0.0,0.1307832647844674,0.033048924465582,35523.0,0.1251463378584719,,0.0581395348837209,False,0.1011235955056179,False,5165.613215173788,-409,11.25,1074861.0,True,33.309,0.0666666666666666,27.994871794871795,,,8.0,False,-0.1636165253186529,2,963000.0,0.1378441300512488,5209.834862214956,8.210526315789474,,0.8931422509325033,-1274.3636363636365,False,10093.066384615386
65568,176041,0.0,0.2175850858376032,0.0324715366451593,19431.0,0.1527071620529537,0.5989262182569273,,False,,False,11660.81419807728,-4720,30.0,598401.0,False,0.0,0.0,3.0,0.0,6886.055,,False,,3,499500.0,0.1811297094602255,6812.70720938807,18.0,0.7194701134241103,0.9683804317797956,695.0,False,7465.695000000001
307,100353,0.0,0.0451219444669912,0.0359133386414113,19282.5,0.0148966772888974,,,False,,False,4596.353057255017,-1493,10.0,536917.5,False,-617.14,0.0,4.333333333333333,,,,False,-0.029819965442283,2,463500.0,0.047558035743514,1599.377881682032,5.777777777777778,,0.9191378021430352,-316.0,False,4997.04
285383,430514,0.0,0.0474045045767155,0.0793,35685.0,0.0462977622596125,0.4848514754962666,,False,,False,818.9867863722487,-866,12.0,450000.0,True,0.0,0.0,2.0,26766.0,,,False,-0.0732184329544065,2,450000.0,0.07264288480562,1225.7185357361122,5.181818181818182,0.3163991084700409,1.0542578533601152,-197.0,True,33400.08642857143
265201,407134,0.0,0.2347266795857828,0.0293704443653812,28975.5,0.3119155623079424,0.6894791426446275,,False,,False,3400.957964163668,-4150,11.0,986553.0,True,0.0,0.0,6.217391304347826,0.0,38779.5,29.0,False,-0.0069303201506591,2,823500.0,0.3197423930915207,6156.212720241324,5.28,,1.0069168853554114,-1391.0,False,5954.169130434782
74619,186534,0.0,0.0318393928028391,0.0658684210526315,11263.5,0.0089919330812645,0.4400578303966329,,False,,False,4141.354839224534,-4291,8.0,171000.0,True,1308.4778571428571,9.857142857142858,2.2857142857142856,,0.0,25.0,False,-0.0139189607175997,3,171000.0,0.0276815983532376,1016.8505284334328,2.1666666666666665,,1.0624533466036328,-1355.0,False,3188.6292857142857
260154,401061,0.0,0.0568867007968492,0.051255117431588,34254.0,0.2864489797872475,0.6738300778602003,,True,,False,143.16301475572035,-1223,12.0,668304.0,True,0.0,0.0,2.0,0.0,1836115.245,,False,-0.1730881836280595,3,540000.0,0.2960392048427294,3751.507766141193,8.25,0.1294827489065668,1.0,-565.0,False,13242.795
112419,230409,0.0,0.0509052924698232,0.0315665285451197,24682.5,0.027413820736086,0.3689687382528466,,False,,False,4317.871602863612,-386,19.33333333333333,781920.0,True,-37500.0,0.0,6.458333333333333,,290380.5,15.0,False,-0.1324314702741189,1,675000.0,0.0371081361107754,1695.0501795152666,14.68,,0.969932113997382,-849.0,False,106173.763125
273719,417271,0.0,0.2378774563388416,0.0387479131886477,31333.5,0.3095037295629587,0.7136313997323308,,True,,False,4007.6222548709793,-4584,12.0,808650.0,True,0.0,0.0,6.5,0.0,0.0,19.0,False,-0.1278527136738477,2,675000.0,0.3353851810285665,7351.737029505289,6.0,,1.2326122354035822,-902.0,False,13665.79875
49560,157373,0.0,0.1606240002815794,0.0292363636363636,28944.0,0.1786084789976535,0.5638350489514956,,True,,False,3791.395624230366,-2587,9.333333333333334,990000.0,True,0.0,0.0,3.615384615384616,6731.145,161572.14,4.0,False,-0.172511656192986,2,990000.0,0.1789283426958081,4696.339024116001,3.5,,0.994490845819202,-876.0,False,10552.56923076923
96679,212231,0.0,0.1269343665405093,0.0398153866155296,33075.0,0.1053118917139347,0.5971924268337128,0.2659574468085106,True,0.2659574468085106,False,4717.276007091948,-1954,16.11111111111111,830709.0,False,-768.7520357142857,7.035714285714286,34.1,0.0,70330.215,,False,-0.2888719926139141,2,742500.0,0.1497649357578798,4617.643557086997,8.615384615384615,,0.9011630344955872,-850.2857142857143,False,11432.3355
241156,379240,0.0,0.0547890029984163,0.05584,25128.0,0.0614406529825464,0.190705947811054,,True,,False,4390.886519608369,-683,36.0,450000.0,True,-5833.16375,0.0833333333333333,18.93055555555556,0.0,958399.2,1.0,True,-0.3329832545656106,2,450000.0,0.0206430692104644,1855.2203917031852,19.272727272727277,,0.8306304053737704,-495.6666666666667,False,21829.331250000003
36938,142788,0.0,0.1056716360359271,0.0752495952509444,20079.0,0.065145917895468,0.6690566947824041,0.4523809523809524,False,0.4523809523809524,False,4381.6635827564,-631,10.0,266832.0,False,259.38826530612243,2.76530612244898,25.806122448979597,,0.0,,False,-0.2185581476933871,2,238500.0,0.1396812088483912,3570.650639272048,6.473684210526316,,0.6487291708473178,-619.0,False,11131.095765306123
279296,423538,0.0,0.049836215526817,0.0512414157422081,35793.0,0.227151951932769,,1.6666666666666667,True,1.6666666666666667,False,289.3730664116299,-5390,6.0,698517.0,False,0.0,0.0,5.0,,0.0,17.0,False,-0.0372547630852043,2,603000.0,0.1857109196666683,4914.981748987029,4.823529411764706,0.1431617782035811,1.037037037037037,1.5,False,11434.5072
21796,125391,0.0,0.1337118871077736,0.0323789649415692,34911.0,0.0584633656972485,0.5638350489514956,,True,,False,8619.512623505416,-4413,12.0,1078200.0,False,0.0,0.0,5.0,0.0,67518.0,12.0,False,-0.1436571860055373,3,900000.0,0.1023693651964121,2885.336686193365,4.5,0.7364649401523369,1.229997866439087,-1581.0,False,6469.215
190772,321205,0.0,0.2011525059116525,0.0423668215945656,22396.5,0.2864390055704295,0.5513812618027899,,False,,False,6067.411485144115,-3832,16.0,528633.0,False,0.0,0.6666666666666666,9.64102564102564,10206.0,,,True,,1,472500.0,0.2191260867744686,9411.932309980946,9.904761904761903,,0.9277998248008896,-209.66666666666663,False,13104.906923076924
29388,134126,0.0,0.0611728394271637,0.0348325,62698.5,0.0437052137782843,0.1704461230452281,,False,,False,8760.792279739382,-966,17.2,1800000.0,False,0.0,0.0,2.3,22913.46,180838.575,,False,-0.2076834862385321,2,1800000.0,0.0147111734265303,1505.243181686271,14.333333333333334,0.7087587790396604,0.8785346734264842,-194.33333333333331,False,54322.857
118904,237880,0.0,0.0659817591345302,0.1060975609756097,15268.5,0.0318538240144222,,,False,,False,2948.777865726841,-3998,12.0,143910.0,False,806.4642857142857,0.2857142857142857,6.785714285714286,,,,True,-0.014509122502172,3,135000.0,0.0695440521548332,1500.4303715790295,6.0,,1.0,-663.0,False,4831.412142857143
246360,385109,0.0,0.1979569839467692,0.042364238410596,28786.5,0.2604630724080505,0.7180328113294772,,True,,False,3897.3028171182254,-2016,7.75,679500.0,False,2071.7700000000004,0.25,3.9166666666666665,2169.0,6379726.5,4.0,False,-0.1738709677419354,2,679500.0,0.3105199553190445,8043.742678332841,4.37037037037037,0.4577471021453716,1.1870315711635318,-1348.5,False,26378.934375
267909,410426,0.0,0.0209607703289696,0.0292384105960264,19867.5,0.1274412558754755,0.3506958432829587,0.0410958904109589,True,0.0410958904109589,False,102.56118384481805,-2986,4.0,679500.0,True,0.0,0.0,36.34444444444444,0.0,21360.0,,False,-0.0617272117320042,2,679500.0,0.0741397212387663,2205.6141425661312,2.857142857142857,0.0991486736604397,0.6509480937072112,-1318.5,False,2676.8955
294911,441659,0.0,0.1674998268370028,0.0293823038397328,26928.0,0.1550711954659732,0.7062051096536562,,False,0.0,False,4688.582425774711,-1841,14.5,916470.0,False,-1339.2,0.0,4.15,0.0,0.0,,False,-0.2731544724332003,2,765000.0,0.2337016887993201,6056.278194891441,11.826086956521738,,0.956940654075654,-417.6666666666667,False,15763.33125
133416,254736,0.0,0.0490950531271533,0.0697816374048203,49900.5,0.0460235137634373,0.2044226253763287,,True,,False,4269.963569771438,-170,12.0,715095.0,False,0.0,5.083333333333333,6.5,20600.955,708055.5,,True,-0.2872742545149097,2,675000.0,0.0198282017309234,1616.6343507276388,6.5,,1.0161450219515649,-1955.0,False,6906.72
52043,160271,0.0,0.0765235339142076,0.0293730291226117,28503.0,0.0432430650652215,0.5797274227921155,,False,,False,4650.02768743966,-3198,10.0,970380.0,False,897.7707692307692,4.076923076923077,5.615384615384615,0.0,41541.3,,False,,2,810000.0,0.0917897106735733,3151.925712912257,5.363636363636363,0.483308976283775,1.1872347182030834,-856.5,False,4955.026153846155
244240,382697,0.0,0.2465331212561497,0.0803857142857142,50643.0,0.3472099833530179,0.6832688314232291,0.4285714285714285,True,0.4285714285714285,False,2986.9505765863805,-3555,4.0,630000.0,False,-1475.0685,0.0,5.15,0.0,0.0,,False,-0.1627069216913972,2,630000.0,0.3328001528086431,5678.756008105622,4.375,,0.9522335096020038,-15.0,False,6860.529
240852,378888,0.0,0.0342781059432048,0.05,20250.0,0.0350534576476879,0.4014074137749511,,True,,False,1205.4082772495265,-4064,15.333333333333334,405000.0,False,1884.1834615384612,0.1025641025641025,9.0,0.0,128954.2575,,False,-0.1597506061655698,3,405000.0,0.047614970057791,1712.280514005556,12.325,0.2889739474594967,0.9744156557029844,-1272.3333333333333,False,43255.53230769231
91826,206629,0.0,0.1791637341177355,0.0369205085398741,25875.0,0.2348626771692232,,,True,0.0,False,3198.309546110676,-16,16.0,700830.0,False,296.2696153846154,1.3076923076923077,5.6923076923076925,0.0,175084.29,,False,-0.0938000640820249,2,585000.0,0.1888366153490124,4418.964353287155,8.5,,0.9244046635104204,-373.5,False,4635.657692307693
232434,369218,0.0,0.1355771233406383,0.10828,24363.0,0.1490856858047063,0.4812493411434029,,False,0.0,False,2678.2383847357423,-1433,8.4,225000.0,True,0.0,0.0,6.090909090909091,,758.5714285714286,,True,-0.0660991008226516,2,225000.0,0.1289060188011898,2800.177382780219,6.514285714285714,,0.9776670735749384,-466.3333333333333,False,9748.53409090909
123707,243466,0.0,0.1402992127433188,0.05,11250.0,0.2715445328045383,0.5709165417729987,0.0555555555555555,False,0.0549450549450549,False,1451.633499644106,-3995,4.5,225000.0,False,0.0,0.0117647058823529,28.564705882352943,0.0,18892.6875,,True,-0.1570891279629143,1,225000.0,0.2247912857235896,4501.601515514802,4.8,0.3563267192278183,0.7067894508056956,-619.5,True,6976.424647058823
80011,192755,0.0,0.156454486650657,0.0263776179425458,16470.0,0.1821657639726049,0.524496446363472,0.8571428571428571,True,0.75,True,5032.136823510566,-3198,40.8,624393.0,False,0.0,0.0,10.15,,50621.625,,False,-0.2964565726504429,2,521194.5,0.1621239606172712,6071.421182208829,27.314814814814813,,1.0,228.5,False,9739.3629375
287707,433264,0.0,0.4558792488641563,0.05,67500.0,0.373495958303061,0.7421816117614419,,True,,True,17341.951208746297,-4478,,1350000.0,True,,,,0.0,-6375.161249999999,6.0,True,,2,1350000.0,0.3907583242004544,12178.462324914057,,0.8658681715428485,,,False,
69573,180691,0.0,0.1646822962306345,0.052607044198895,27423.0,0.1984301332651163,,,False,,False,4640.162007301872,-1371,4.0,521280.0,False,0.0,0.0,2.5,,,,True,-0.2005852473498233,2,450000.0,0.1735733382720227,5892.912006919843,2.0,,1.3917449332674243,-2374.0,False,36304.39125
176129,304091,0.0,0.1816757450791156,0.0389071270910129,31252.5,0.195859207126803,0.6577838002083306,,False,,False,5611.13230366197,-3118,31.5,803259.0,False,-4456.8,0.0,6.485714285714286,5478.75,40461.0,,False,-0.0765683499223815,3,670500.0,0.2361004182090715,7861.3540770954305,22.457142857142856,,0.9559782917287168,389.75,False,33372.75214285714
233240,370157,0.0,0.0497913636882508,0.1198201092194025,13428.0,0.069411404491187,0.3927738606031339,,True,0.0,False,1190.3489105364213,-3079,22.0,112068.0,False,0.0,0.0,3.923076923076923,0.0,47235.5325,,False,-0.0925897631779984,2,99000.0,0.0648528822635134,2161.356225502897,20.0,0.3015555432226596,0.9075292246693288,117.0,False,17407.692692307694
24468,128466,0.0,0.2524434573943154,0.0442199976164938,33394.5,0.3303145175930949,0.7530673920730478,,True,,True,5430.260264287239,-4398,,755190.0,False,,,,0.0,9590.4,,False,-0.6458765804868843,2,675000.0,0.3755904969234191,10571.45251087511,,,,,False,
301206,448954,0.0,0.0747065573317808,0.05106,45954.0,0.0274920125696453,0.7047064232963289,,True,,False,3363.541337064148,-3065,21.0,900000.0,False,0.0,0.0,8.071428571428571,0.0,6454.607142857143,,True,-0.2706406303528605,2,900000.0,0.0980879395940978,1625.179996719143,12.620689655172416,0.5367244029380066,0.931634121274409,85.0,False,9099.986785714284
265138,407056,0.0,0.0763907821043414,0.05424,12204.0,0.0328169139069116,0.6940926425266661,0.46875,True,0.46875,False,3247.2423499641795,-4303,22.8,225000.0,True,342.211376146789,0.1146788990825688,70.81192660550458,,31420.5,,False,-0.1692307692307692,2,225000.0,0.1047550648694994,1912.9585387730065,16.3953488372093,,1.0215346534653464,-643.0,False,3979.0106422018353
188013,317954,0.0,0.1091990610503721,0.0355861920404976,29736.0,0.1009578467568735,0.25533177083329,0.2857142857142857,False,0.2857142857142857,False,8172.976726487674,-1218,11.0,835605.0,False,0.0,0.0,46.263636363636365,8715.825,111318.75,,False,-0.0693909893592936,2,697500.0,0.0409946634657417,2836.6768136568007,4.916666666666667,0.6801370538051703,0.7106623653060237,-1172.0,False,6111.882818181818
84050,197489,0.0,0.0716786900818042,0.0275729097502426,48586.5,0.0958839153778304,0.2091546988410069,1.4,True,8.8,False,3450.659346088168,-4332,6.0,1762110.0,False,0.0,0.0434782608695652,6.260869565217392,6985.35,29763.0,,False,-0.2124879352587423,1,1575000.0,0.0296192678223968,1907.401174874523,6.0,,0.9604909951681392,-379.0,False,23470.540434782604
286718,432083,0.0,0.1059195405329406,0.03226,36292.5,0.0820854101614902,,,True,,False,2857.5732679684784,-3378,17.333333333333332,1125000.0,True,-268.6346052631584,2.5,5.578947368421052,13275.0,222852.825,8.0,False,-0.3171956248879325,1,1125000.0,0.1116380367492188,2334.120974224462,8.870967741935484,,1.0370384180369638,-748.0,False,28652.671184210525
234967,372176,0.0,0.0924015848667646,0.029385,26446.5,0.0265348535112236,0.7016957740576931,,True,,False,9330.716926965775,-3816,24.0,900000.0,False,0.0,0.0,5.5,,12700.5,,False,-0.2544721839984273,3,900000.0,0.0957484249737394,2776.5436580860214,6.818181818181818,0.6771683360329416,1.0,-664.0,True,1789.848
242557,380768,0.0,0.0408538462797303,0.0793411764705882,30348.0,0.0775229498100004,0.2103502286944494,,False,0.0,False,2186.117689779651,-4186,36.0,382500.0,False,4208.52,0.4166666666666667,6.166666666666667,0.0,116776.6546153846,,False,,2,382500.0,0.0268614608300097,2727.5175569291746,7.5,0.3199236244958182,0.9896804067339128,34.0,False,21042.6
180645,309355,0.0,0.079767192837047,0.05,16875.0,0.0312373210161653,0.5495965024956946,,False,,False,5822.837964275027,-1344,35.5,337500.0,False,0.0,0.0,5.5,0.0,127798.59214285716,64.0,True,-0.5285468779835784,2,337500.0,0.072011661411101,2058.5560630249297,6.2727272727272725,0.6087870955631433,0.935749769760314,-597.0,True,12321.79875
